18,19,885,956,823,684,796,770
20,21,887,956,885,739,1023,905
18,19,886,955,0,316,0,153
19,20,887,955,1023,778,1023,984
19,23,885,954,275,457,294,386
19,20,886,954,754,651,703,710
18,21,888,955,939,764,1023,939
20,20,884,959,0,316,0,161
19,19,888,957,1023,774,1023,988
18,20,887,955,292,463,335,416
19,20,886,954,673,599,611,654
25,17,886,953,1012,761,1023,959
14,20,887,956,218,372,173,306
20,20,887,958,0,554,913,858
9,20,885,958,400,405,570,581
8,20,887,955,2,353,527,599
6,20,886,956,1,318,631,622
9,20,886,954,2,409,944,885
7,20,884,956,0,167,322,413
6,21,886,955,3,393,1023,968
6,20,885,955,2,101,223,349
9,20,886,956,0,366,1023,983
6,19,884,957,2,44,130,286
6,18,884,953,3,355,1023,1003
7,19,885,954,2,0,12,214
9,19,884,956,1,314,1023,908
8,17,884,954,3,49,63,315
9,20,884,958,2,167,543,565
7,20,886,955,2,326,989,924
8,19,885,956,3,78,251,367
6,19,884,958,2,349,1023,1005
6,21,884,957,1,47,158,304
9,18,884,956,0,353,1023,1007
7,19,884,958,0,9,47,237
8,19,885,955,2,330,1023,929
8,17,885,954,2,27,14,284
6,21,887,953,3,176,574,586
7,20,884,956,0,316,974,907
6,21,884,953,3,86,276,381
9,20,885,954,0,346,1023,999
8,17,884,958,0,0,10,209
7,19,886,955,0,319,1023,903
7,20,884,957,2,46,67,313
11,20,884,954,3,170,540,562
6,19,883,954,4,295,881,827
4,20,884,956,0,132,424,481
6,19,882,958,1,329,1015,949
6,19,886,958,2,96,305,398
7,18,886,958,2,346,1023,991
7,19,882,956,0,10,49,232
6,18,883,954,3,353,1023,973
7,19,883,954,2,0,0,190
8,19,884,955,1,127,395,457
6,20,881,957,0,334,1018,953
6,19,881,958,0,90,282,383
7,19,882,954,3,345,1023,992
7,22,884,958,0,0,20,213
5,17,882,953,2,325,1023,908
7,20,884,957,1,39,43,292
5,18,882,955,3,176,558,566
7,18,880,956,1,320,978,904
7,22,883,956,2,86,272,368
6,20,883,956,3,346,1023,992
8,18,881,954,2,0,6,199
9,19,881,955,1,263,854,767
11,21,883,955,0,230,672,687
8,18,882,955,1,227,731,686
10,21,881,956,1,287,878,823
4,17,881,958,0,193,617,615
8,19,878,956,2,307,945,883
10,20,880,956,1,100,314,407
7,20,882,956,0,324,1000,934
7,21,882,954,0,123,384,457
7,17,882,954,2,329,1017,956
8,20,880,954,3,89,280,383
7,21,880,955,2,345,1023,999
7,23,881,956,1,1,26,217
7,18,881,955,2,322,1023,915
8,20,878,954,4,37,40,298
6,17,881,954,2,179,560,573
6,19,882,955,2,315,980,908
8,18,879,956,0,87,273,374
8,20,880,954,5,344,1023,995
10,19,880,954,3,0,8,204
8,18,882,957,0,318,1023,899
7,19,881,954,1,42,66,308
8,20,880,956,3,174,545,560
4,20,880,957,2,312,986,911
8,17,881,953,3,83,258,363
8,19,881,957,1,338,1023,993
8,19,882,957,1,0,0,192
11,19,879,956,0,263,839,758
8,18,880,957,0,130,373,512
6,20,883,955,2,223,717,678
7,19,880,956,0,281,886,837
6,19,880,956,3,130,414,472
4,17,881,954,2,317,1014,947
6,23,883,956,1,97,302,392
6,18,880,958,0,330,1023,989
8,20,883,955,2,11,49,230
8,18,881,954,3,340,1023,970
10,19,881,955,1,0,0,185
7,21,882,954,2,189,585,587
6,20,882,955,3,298,960,890
9,19,881,956,1,95,293,388
10,22,881,958,1,328,1023,984
5,17,881,956,1,65,203,326
6,18,880,956,0,332,1023,996
8,17,881,954,1,0,0,151
10,22,882,958,0,237,768,709
8,18,879,954,2,159,477,559
6,20,880,953,3,203,657,631
7,17,880,955,2,284,920,860
7,20,880,955,2,112,353,428
7,20,879,954,2,315,1022,951
7,23,881,955,0,86,261,362
8,19,882,955,0,328,1023,996
8,20,880,958,1,0,0,191
11,19,879,955,1,255,843,758
7,18,879,957,4,119,371,507
6,17,880,955,2,219,721,676
8,19,880,954,2,273,882,823
7,20,884,956,0,134,427,478
7,19,881,957,3,309,1013,941
9,20,881,956,1,102,312,394
10,23,883,956,1,314,1023,952
9,17,882,954,3,121,380,440
10,20,884,958,0,312,1016,941
8,20,880,954,3,146,458,493
8,18,879,954,5,308,1008,927
6,18,880,953,4,114,340,404
8,18,882,958,2,316,1022,942
8,18,883,955,2,78,247,335
7,18,881,956,3,372,1023,977
7,18,884,958,0,2,0,156
12,18,878,958,1,289,825,721
952,18,884,957,0,206,388,490
39,22,883,954,2,383,1023,892
32,20,882,953,2,34,0,148
34,23,883,956,575,344,784,685
35,23,883,956,0,79,0,185
33,18,882,955,5,265,665,593
34,20,881,956,0,276,665,633
34,20,881,953,555,315,743,644
34,21,884,955,91,84,0,195
35,22,884,958,634,368,820,690
31,21,883,955,55,86,0,156
33,21,882,953,701,419,894,729
34,20,880,954,30,95,0,128
34,19,880,954,751,457,962,771
33,21,881,956,5,100,0,108
31,21,881,956,806,502,1023,827
31,20,884,956,0,108,0,85
34,21,885,958,875,545,1023,881
31,20,884,956,0,126,0,108
35,23,883,956,960,584,1023,926
34,22,881,954,177,240,200,262
34,23,884,957,801,536,885,768
33,20,883,954,780,551,995,800
32,20,882,954,4,172,0,107
32,19,883,953,846,587,1023,855
33,20,883,954,0,169,0,88
30,20,882,953,914,615,1023,895
31,21,881,956,4,192,0,128
34,21,881,955,969,639,1023,931
32,20,880,956,192,291,221,274
35,23,883,955,787,564,856,737
33,20,881,956,791,587,1021,809
33,17,882,954,0,185,0,72
33,18,882,953,856,609,1023,854
32,19,883,954,0,185,0,81
34,23,883,954,919,637,1023,887
28,18,882,954,10,215,9,128
30,20,884,958,979,663,1023,936
31,18,882,954,327,389,402,396
28,22,883,955,514,454,486,502
28,19,880,954,954,677,1023,900
26,20,882,953,62,275,81,178
18,23,884,957,887,676,1023,913
17,22,883,955,411,497,662,576
25,21,884,958,0,302,79,251
24,24,882,953,2,499,913,737
26,20,883,955,0,309,290,382
26,22,884,955,2,461,984,790
27,23,883,955,1,227,165,296
27,23,879,955,0,438,1023,839
23,21,881,954,3,93,0,126
