24,14,878,18,2,339,1011,918
24,12,878,18,3,94,301,384
25,12,878,18,1,354,1023,949
25,12,877,19,0,6,46,212
26,13,877,18,3,324,1023,883
24,14,876,19,3,39,69,267
23,14,879,18,1,170,534,536
24,12,878,17,3,331,982,886
21,12,876,15,4,75,240,334
24,13,879,18,2,358,1023,953
25,13,877,19,1,0,0,147
23,13,878,16,2,245,769,696
25,12,877,15,3,268,771,720
24,13,879,16,2,145,467,482
25,13,876,19,0,338,1008,910
26,12,878,19,1,100,328,386
21,12,877,19,1,346,1023,920
22,14,876,19,0,67,220,273
23,15,878,10,6,359,1023,870
24,14,877,17,0,0,0,64
25,13,877,13,0,180,562,510
23,15,878,9,2,324,972,729
22,14,879,12,3,32,122,93
24,13,876,12,2,357,1023,848
24,13,876,12,3,0,0,0
24,14,876,13,0,38,124,99
24,12,876,11,2,357,1023,856
26,15,877,13,2,0,0,0
25,12,878,12,1,39,128,101
27,13,877,11,0,362,1023,870
24,13,878,12,0,0,0,0
24,12,876,12,2,87,272,208
24,14,878,11,1,359,1023,863
26,15,878,9,0,0,6,8
22,13,876,11,2,86,275,208
24,13,875,11,2,356,1023,867
24,13,878,13,2,0,10,12
24,12,876,13,2,253,807,619
26,17,877,12,0,247,712,576
23,15,879,14,0,157,495,380
24,13,875,13,0,334,1000,823
26,13,877,13,3,110,358,283
22,13,878,12,1,342,1022,847
26,15,877,14,1,75,244,194
23,14,878,11,2,356,1023,882
24,13,876,15,0,0,0,0
23,13,877,12,3,131,413,327
21,14,878,10,2,339,1015,847
24,12,878,12,1,88,289,233
23,13,876,13,2,355,1023,888
23,13,878,10,2,0,27,44
23,13,876,11,0,260,829,656
24,14,876,13,2,235,683,577
24,14,876,15,1,160,511,410
24,14,876,13,3,330,994,831
24,14,878,12,1,67,221,182
25,12,877,13,3,357,1023,891
22,12,877,15,1,0,0,0
27,12,877,12,3,120,381,311
26,17,877,14,0,343,1019,862
24,14,876,17,0,82,261,279
27,17,875,11,1,358,1023,1023
23,14,876,18,5,44,157,362
24,13,878,20,2,359,1023,1022
21,12,877,19,0,8,45,268
23,15,879,18,2,325,1023,954
24,12,876,22,0,41,71,340
22,14,875,21,0,169,529,610
22,14,879,18,3,330,988,968
26,17,876,17,3,72,236,405
24,13,875,20,1,360,1023,1023
24,13,878,21,2,36,134,335
25,13,877,22,0,360,1023,1023
23,14,878,18,2,0,8,249
21,12,877,20,2,256,811,792
24,14,878,17,2,246,714,753
24,14,877,21,1,156,496,574
23,14,878,17,4,335,1001,967
23,13,877,19,2,115,361,483
26,15,878,16,1,342,1022,981
22,14,877,18,3,77,248,399
25,13,876,19,3,357,1023,1012
22,14,876,19,0,43,143,325
22,14,876,21,0,360,1023,1008
23,13,875,19,3,0,27,239
24,12,876,22,1,318,1009,911
21,12,877,20,3,52,102,325
26,13,877,15,3,218,688,681
24,13,875,19,0,303,894,862
24,13,876,18,1,118,379,384
24,13,876,11,3,346,1017,962
22,14,876,9,4,81,260,264
23,12,876,11,1,357,1023,965
25,17,878,12,2,0,0,55
23,13,877,12,1,140,434,451
24,13,876,13,0,339,1010,946
24,14,875,12,1,92,298,319
24,13,875,11,0,354,1023,959
24,14,878,10,2,4,40,111
23,15,879,10,2,320,1023,870
24,13,876,11,2,45,79,179
24,12,876,10,3,165,525,469
24,14,876,11,0,330,987,875
24,14,878,10,2,69,234,229
24,13,877,15,3,356,1023,931
22,14,874,13,6,0,0,7
24,13,877,15,3,128,397,345
26,15,878,13,0,341,1016,871
23,15,875,12,1,86,272,221
24,14,877,14,1,356,1023,886
22,12,876,11,4,0,9,16
24,14,876,12,1,199,626,491
24,14,875,14,3,312,933,776
21,12,876,11,4,97,312,252
24,13,876,15,1,352,1023,882
24,13,876,11,2,9,57,56
25,17,876,12,2,272,851,669
24,14,878,12,2,220,635,536
22,13,878,12,1,168,537,428
24,13,876,12,1,328,984,826
25,13,878,12,2,72,242,196
27,13,875,11,1,358,1023,897
26,17,878,12,0,0,0,0
23,12,875,13,4,132,410,334
23,12,876,14,4,342,1013,861
23,12,875,13,2,87,279,229
24,12,876,14,1,356,1023,994
22,13,876,43,3,0,16,356
25,15,877,44,2,314,999,927
24,13,876,43,0,144,397,555
24,14,876,42,3,214,677,710
23,14,879,40,2,306,905,915
24,13,877,43,2,115,368,509
24,13,878,42,2,343,1020,1016
23,12,875,42,0,130,418,548
23,14,878,40,1,340,1013,1014
25,12,878,44,1,144,461,572
24,14,876,32,0,338,1008,1004
20,15,870,42,1,165,502,606
18,15,913,27,0,332,994,988
15,18,921,43,1,68,215,389
15,14,919,44,0,362,1023,1023
17,15,916,41,2,27,112,313
18,17,911,37,0,358,1023,1023
15,15,914,42,2,0,0,203
16,14,910,36,0,246,773,745
19,19,913,16,2,262,770,530
17,15,912,9,2,146,464,399
15,18,914,10,1,343,1023,902
16,16,908,10,5,53,180,144
15,15,910,11,1,356,1023,898
15,13,910,10,1,0,0,0
17,15,912,11,0,105,330,274
17,15,911,9,2,343,1023,879
19,17,911,10,1,15,76,73
17,15,910,10,2,332,1023,845
18,16,908,9,4,33,40,91
19,14,907,9,3,68,217,183
17,13,908,10,2,359,1023,902
16,14,906,11,0,0,0,0
15,15,910,8,2,70,221,184
18,14,908,11,1,357,1023,906
18,13,906,11,1,0,0,0
16,14,906,11,3,69,218,187
18,14,905,11,0,360,1023,918
19,13,907,10,3,0,0,0
16,12,907,9,3,121,375,315
16,15,908,8,2,349,1023,895
16,12,906,12,1,0,0,0
18,13,908,8,2,119,377,317
16,12,906,10,5,349,1023,895
17,13,906,10,1,32,115,104
15,13,905,10,4,359,1023,915
18,17,908,9,2,0,0,0
16,12,907,9,1,37,113,106
18,14,906,10,2,357,1023,898
19,16,907,9,2,0,0,0
19,14,906,12,1,0,0,0
16,14,906,10,4,125,380,320
17,14,906,11,0,342,1018,877
16,12,907,11,1,79,261,219
15,15,908,9,2,355,1023,917
18,13,905,11,0,0,0,0
19,14,906,13,3,83,257,219
16,12,906,10,3,359,1023,914
18,17,906,10,1,0,0,10
17,14,908,8,2,191,604,496
15,17,907,11,2,339,1011,879
16,13,906,11,1,91,291,249
19,16,905,11,0,355,1023,919
17,14,906,13,3,3,34,56
16,14,906,12,4,263,830,701
16,14,904,15,0,232,671,703
16,15,904,35,0,161,511,546
15,14,908,33,2,331,992,940
17,15,904,33,0,67,220,352
15,14,908,29,0,360,1023,1023
18,14,907,29,4,31,111,305
17,13,908,32,2,360,1023,1023
18,14,908,29,0,0,0,226
18,13,907,33,0,247,774,779
17,12,905,30,3,264,760,796
17,12,905,29,5,147,464,560
17,13,907,32,1,338,1008,989
19,15,907,30,2,101,323,462
18,14,904,33,1,344,1023,1005
15,14,908,29,2,115,366,494
16,14,904,32,0,343,1017,999
18,12,903,30,0,78,250,398
17,13,905,20,2,359,1023,1023
15,14,902,23,1,40,142,316
18,14,904,23,1,360,1023,1023
17,13,903,20,1,0,23,225
17,18,906,21,1,315,1003,924
19,13,907,24,2,56,113,228
19,17,908,19,2,219,681,864
18,18,910,14,3,301,901,925
16,16,908,35,0,113,365,464
17,14,906,31,4,341,1019,1001
18,16,905,37,5,128,413,479
15,15,907,31,0,337,1012,988
16,16,905,31,3,88,278,359
15,19,906,35,3,355,1023,1008
19,17,905,30,2,50,174,266
18,15,907,35,2,356,1023,1011
17,15,907,33,3,8,57,176
15,15,907,32,2,325,1023,927
17,15,908,28,2,39,68,221
17,13,906,27,3,168,528,533
15,19,907,27,0,331,984,926
18,19,904,29,2,74,233,297
15,15,907,28,1,356,1023,995
18,16,904,29,5,0,0,83
17,15,906,28,2,185,572,556
16,16,904,28,3,323,963,900
16,16,904,30,1,82,267,314
17,15,904,33,1,356,1023,985
19,17,904,37,2,0,1,105
16,17,904,37,3,250,793,720
15,15,906,37,2,252,730,702
17,15,904,37,0,150,479,480
15,18,906,37,2,333,1003,936
17,15,904,34,1,105,338,372
16,14,904,28,4,343,1023,953
16,16,903,36,1,70,227,279
15,19,905,36,2,356,1023,987
18,16,903,37,0,0,0,64
19,17,903,35,1,182,562,539
17,15,906,36,1,324,972,897
15,15,906,34,2,79,262,302
18,16,904,35,0,356,1023,977
19,17,904,36,2,0,0,90
16,16,904,26,5,192,603,568
19,17,904,28,1,318,945,877
19,19,903,23,3,92,293,326
17,16,904,26,3,353,1023,971
18,17,904,37,3,1,32,124
20,17,906,25,0,318,1012,881
16,18,906,16,2,49,102,209
18,16,902,39,0,218,688,613
16,16,903,15,3,301,896,787
18,16,904,43,0,116,374,301
16,16,904,39,3,340,1018,800
18,16,904,23,0,80,252,187
19,17,904,20,3,357,1023,845
16,16,904,21,0,0,0,0
15,17,907,17,2,134,421,329
15,19,906,20,1,342,1014,811
16,13,904,22,1,88,284,240
19,19,905,22,1,358,1023,845
15,15,907,20,1,0,20,58
16,16,905,20,3,259,814,619
15,18,907,22,1,243,697,564
16,14,904,22,3,157,499,398
18,19,904,22,1,334,999,797
19,16,905,21,3,64,206,194
16,16,905,21,2,362,1023,857
16,16,904,27,3,0,0,8
18,16,903,22,3,118,361,305
19,15,903,20,2,346,1022,817
16,16,904,20,3,74,242,220
16,18,904,22,1,358,1023,851
15,15,906,17,2,0,0,23
15,15,906,19,1,187,583,444
16,16,904,15,3,317,956,414
15,15,907,11,0,90,275,386
16,15,904,13,4,355,1023,1023
16,16,903,10,3,49,168,245
16,17,901,11,1,357,1023,986
15,15,903,11,2,0,0,35
18,17,902,11,1,158,491,469
17,16,902,12,3,333,1001,914
15,15,905,9,2,109,353,357
16,15,904,10,2,347,1023,945
16,16,903,9,4,26,97,145
19,19,903,9,0,338,1023,904
15,15,904,12,0,113,305,342
17,15,902,13,1,235,752,648
15,15,904,9,2,275,798,709
19,19,903,10,2,85,274,260
17,16,903,10,2,355,1023,935
17,15,903,12,1,0,1,50
16,16,903,11,1,196,616,529
17,16,903,10,1,315,939,825
16,16,902,12,6,93,302,281
15,15,903,11,0,355,1023,922
16,15,903,10,2,7,45,78
16,16,902,14,1,264,836,689
17,17,903,12,1,228,660,586
17,14,903,13,0,164,518,447
17,17,903,12,1,332,991,866
16,16,902,15,1,68,223,215
19,16,902,11,5,356,1023,933
16,16,901,11,2,0,0,0
15,15,905,12,2,121,378,340
17,15,905,12,2,340,1021,897
15,15,904,13,0,77,255,243
18,15,902,12,3,357,1023,937
17,14,903,12,2,0,0,31
18,15,903,10,2,188,592,510
19,16,903,12,2,320,952,839
17,14,902,11,1,87,278,267
17,14,904,11,1,354,1023,932
16,16,902,11,4,0,12,60
16,16,901,12,1,254,807,680
19,19,903,12,1,245,710,634
15,15,904,11,1,156,493,439
19,19,903,10,2,332,1000,905
17,15,904,10,2,110,355,380
16,16,902,12,2,343,1021,1011
16,16,901,12,5,124,400,569
17,15,903,19,0,339,1014,1023
18,16,902,18,1,140,451,584
17,16,901,18,0,337,1010,1017
17,14,902,15,3,152,488,593
16,16,902,21,0,334,1001,1004
17,17,902,18,1,167,527,623
16,16,901,19,0,331,985,990
16,16,901,15,3,69,230,402
15,19,902,17,3,357,1023,1023
16,13,903,17,2,35,122,325
16,18,904,18,2,359,1023,1023
18,17,901,18,3,0,0,233
19,16,902,15,3,248,784,792
15,15,903,17,0,260,748,787
17,15,903,14,2,149,474,560
16,16,903,15,1,336,1006,990
16,15,905,16,3,101,331,448
15,15,903,16,2,345,1023,1000
18,18,906,27,0,118,369,684
16,16,908,14,3,341,1019,1023
15,15,907,17,0,128,411,503
18,15,906,16,3,336,1015,1001
16,16,905,16,2,143,454,512
17,16,904,18,1,335,1008,982
16,16,904,15,1,96,310,392
16,16,904,15,0,353,1023,1010
19,16,905,17,2,58,198,294
17,15,904,17,2,357,1023,1009
16,17,906,17,2,20,86,203
17,15,906,14,2,355,1023,976
19,14,904,17,0,0,0,108
17,19,904,14,3,118,377,415
17,17,905,16,2,339,1021,954
17,15,908,17,1,81,253,310
18,17,904,15,3,356,1023,984
17,16,904,15,3,0,0,94
18,19,905,16,2,187,592,565
18,15,906,14,2,320,953,882
15,18,905,14,1,87,279,319
17,16,903,16,2,354,1023,971
16,16,902,17,2,0,11,112
15,15,906,13,2,308,981,855
17,15,905,13,2,149,421,467
18,17,903,14,3,206,656,605
16,15,906,14,2,307,916,844
17,15,906,14,1,104,339,358
17,15,903,14,3,343,1023,936
16,15,903,15,3,66,220,267
15,17,905,14,1,357,1023,969
14,17,901,17,0,0,0,49
16,17,903,16,2,174,544,515
16,16,901,15,3,328,977,888
18,17,901,16,3,75,243,280
16,16,902,17,2,355,1023,967
17,17,903,20,2,0,0,66
15,19,905,16,1,186,577,536
17,16,902,19,1,321,960,868
16,15,904,19,3,80,268,270
18,15,903,21,2,355,1023,915
14,15,904,37,2,0,0,7
18,19,902,25,3,138,434,321
15,15,903,20,2,337,1012,788
15,17,903,39,3,92,293,221
17,16,900,23,1,353,1023,816
16,16,903,39,2,0,29,33
15,18,906,37,2,261,820,590
16,15,907,35,1,241,689,532
15,16,904,40,1,159,505,376
17,16,904,43,1,335,995,779
14,17,904,49,2,63,208,167
14,15,907,45,2,360,1023,834
19,19,906,48,2,0,0,0
