17,21,882,16,2,329,1012,943
19,21,883,16,1,92,311,366
15,21,884,16,1,340,1023,977
17,22,886,16,3,3,46,183
18,21,881,18,1,313,1023,907
17,22,881,15,6,37,52,245
15,21,884,14,2,162,549,537
17,20,884,15,2,318,984,916
18,22,884,16,0,70,245,318
18,21,881,15,3,344,1023,984
19,21,882,15,3,0,0,117
18,23,884,16,2,235,785,706
19,23,883,16,2,265,784,749
19,23,884,17,0,138,467,480
17,20,882,15,3,328,1010,939
15,21,884,17,0,95,327,383
18,23,883,17,2,343,1023,974
15,20,881,19,1,10,64,194
15,22,884,17,0,345,1023,959
16,20,881,17,0,0,0,139
16,20,882,15,1,115,381,417
18,20,882,15,3,338,1022,950
18,23,884,13,4,77,260,331
16,22,881,19,1,354,1023,984
19,23,883,16,2,0,0,135
18,21,881,19,1,248,802,720
17,23,883,16,2,221,744,724
16,9,809,20,2,234,478,502
13,9,809,22,1,475,1023,964
17,10,822,18,3,4,39,180
17,12,822,16,2,435,1023,904
18,9,815,15,3,61,81,264
17,9,815,18,1,146,346,399
17,8,815,18,1,486,1023,974
19,11,815,16,2,0,0,95
18,10,816,18,1,230,533,530
15,9,815,16,2,460,992,920
19,9,813,18,1,31,91,212
17,8,808,16,4,475,1023,937
16,10,812,17,4,163,309,420
16,10,814,17,1,335,767,703
17,10,819,16,2,393,810,767
19,13,831,16,2,196,453,479
19,11,831,16,2,476,1018,949
16,8,833,21,0,135,311,379
17,8,827,15,3,503,1023,983
15,9,826,18,2,0,0,96
14,9,826,19,1,136,312,374
16,10,824,19,1,504,1023,976
15,9,820,19,1,12,48,186
16,8,821,17,3,462,1023,910
16,8,822,17,2,191,368,466
14,10,821,19,0,239,538,539
15,11,821,16,2,470,989,917
15,9,822,15,3,105,239,321
15,11,823,19,0,513,1023,990
13,10,822,18,4,0,0,121
13,8,822,18,0,342,774,707
17,12,826,19,0,458,961,895
15,9,826,19,1,122,282,350
17,11,829,18,2,512,1023,985
15,12,827,17,0,0,9,163
16,9,827,17,2,363,825,750
18,9,830,19,1,444,934,880
19,14,831,18,2,73,175,279
18,10,828,21,0,514,1023,993
17,11,825,18,2,0,0,98
15,10,824,18,3,225,509,519
13,10,824,17,2,479,1002,936
18,11,825,18,1,162,373,421
17,11,823,18,2,491,1023,956
16,8,824,18,3,108,251,332
18,10,825,19,2,514,1023,992
17,9,828,21,4,0,0,135
17,9,832,17,0,267,602,591
16,8,830,18,3,487,1019,951
19,11,830,20,1,62,151,257
16,10,827,22,3,514,1023,990
16,10,828,17,2,0,0,98
16,9,828,19,1,211,480,498
18,12,829,17,2,496,1023,968
19,9,827,18,1,82,192,287
17,9,825,19,2,512,1023,983
18,11,827,18,1,0,0,155
18,11,826,16,2,150,346,397
19,11,826,17,0,492,1023,955
16,8,823,18,0,101,231,315
18,10,823,18,3,517,1023,992
15,10,825,19,2,0,0,115
18,10,822,20,3,337,758,697
16,10,821,18,3,404,820,772
16,10,820,15,4,199,445,472
19,12,823,16,2,486,1018,947
18,10,828,21,1,133,310,371
16,12,888,18,6,537,1023,958
18,22,899,18,1,74,203,285
14,20,900,17,0,374,1023,988
14,22,894,20,3,0,0,91
15,15,898,16,2,168,544,536
13,24,895,17,2,327,988,914
13,27,891,16,2,74,244,320
14,25,888,17,1,351,1023,985
16,22,886,18,6,0,0,118
16,22,887,15,2,239,782,709
16,20,885,17,0,270,790,751
17,24,887,17,0,139,461,479
15,23,888,16,2,329,1010,941
18,21,883,19,1,94,320,374
15,21,887,16,2,344,1023,980
20,25,884,18,1,9,58,186
16,18,885,15,5,320,1023,912
17,17,884,17,0,37,49,240
15,23,886,17,0,166,549,539
12,23,886,16,2,321,984,913
15,21,884,17,1,71,247,320
