989,24,15,21,1,609,146,378
988,24,12,19,0,934,279,679
987,23,13,23,3,290,52,154
989,23,14,23,1,985,302,826
987,23,15,21,0,0,0,0
990,21,12,20,1,297,39,157
988,25,12,21,2,988,403,832
989,25,15,21,4,0,0,0
991,24,13,20,2,298,133,169
990,27,17,17,0,967,636,778
989,25,14,20,2,0,214,0
991,26,14,21,2,892,702,585
992,26,17,20,0,696,746,494
989,24,15,22,4,553,690,355
990,26,13,20,0,949,970,734
989,24,16,21,1,239,626,143
991,24,15,21,2,974,958,811
991,25,12,21,1,0,341,0
988,25,18,23,0,809,594,527
991,26,13,22,3,830,559,559
989,25,16,21,2,473,249,290
987,27,15,23,1,955,382,734
988,26,17,21,0,177,47,91
990,31,13,22,0,992,448,818
991,24,16,20,0,0,0,11
991,27,17,20,0,182,51,93
988,24,13,21,1,994,485,821
992,27,8,22,1,0,0,15
992,24,14,23,3,1,0,0
990,24,15,23,1,491,252,306
992,25,17,20,0,953,608,731
989,23,19,20,1,193,86,101
992,24,15,20,3,990,617,837
992,27,16,20,0,0,0,0
992,25,16,20,0,198,124,106
992,24,54,23,0,980,778,811
992,25,52,23,1,0,330,0
990,27,23,20,0,759,879,501
992,24,20,19,2,862,982,614
989,24,21,20,0,419,698,262
991,24,21,20,1,960,862,757
989,27,19,23,1,129,385,72
992,25,18,20,2,990,750,836
991,24,19,20,2,0,301,0
989,24,19,21,0,483,532,303
991,24,16,20,0,953,704,743
993,26,16,21,1,183,94,92
990,13,19,21,0,993,324,809
992,14,18,23,1,0,0,3
990,17,19,21,0,0,0,0
990,16,990,20,0,483,526,320
989,30,67,21,0,895,1023,641
991,24,68,20,0,560,984,359
989,25,68,23,2,948,1023,722
991,27,67,20,1,408,842,253
990,28,70,22,1,959,989,761
991,26,68,20,2,121,659,72
990,27,68,20,1,987,913,843
991,26,71,20,3,0,527,0
989,26,74,19,0,476,594,302
990,25,74,19,0,957,626,750
989,25,74,23,1,174,14,91
991,26,83,22,3,991,158,816
991,26,20,20,3,0,0,42
992,26,22,21,0,169,90,130
991,30,21,21,3,987,944,874
990,27,20,21,0,0,41,0
990,24,22,22,2,346,180,262
990,25,41,23,3,967,686,847
991,26,991,20,2,47,13,98
992,24,999,20,0,994,628,873
991,27,21,20,2,0,0,37
991,28,17,20,2,229,102,149
992,27,19,20,0,976,700,823
991,26,16,22,1,0,143,0
989,27,15,22,1,794,564,525
989,30,17,20,0,846,558,589
990,30,43,17,0,451,205,282
990,26,22,21,1,959,596,753
990,27,37,21,0,156,135,85
991,24,22,21,0,990,878,847
991,24,22,22,0,0,174,0
991,25,997,21,0,523,457,334
991,25,45,20,0,892,804,640
992,25,987,23,1,376,420,229
992,29,44,20,0,948,808,719
991,26,46,21,1,250,329,137
991,27,999,22,0,971,836,808
