149727.51814560778,13546.923294825849,13057.650283679463,9376.609428018044,9200.268291362072,9395.965486902707,9613.048445908773,5215.686371785304,9800.019445716329,5989.404291729934
6109.191326192854,9054.145741047227,6571.998956474498,5909.824128274303,5071.7498941369,5735.3972719240455,4963.058014368276,5082.591204330236,5273.648077267618,5573.012754408247
4976.190215023339,4485.089891582726,4938.656119068916,4407.6322244911835,6156.685186213272,5031.695988477942,7613.3467414772085,4832.7826838811125,4950.51827089766,4641.666124205695
5042.710411215907,4689.90600553529,5720.027626184361,5153.805944772135,4542.428956052118,3124.475151631848,5875.2227476794005,4566.813329035973,3909.341118413835,4838.096379147229
3845.9834007415193,3913.8729182336915,5973.403142244675,7021.016946223516,4165.773366800065,8637.703218634968,7012.175393708989,7631.353659300057,5803.251089332356,7903.315621286244
6546.275738944972,7276.274491032196,6053.978191249108,5484.1420599028215,5521.904703260004,6738.061836777571,6486.543985445453,4496.391523125211,8303.979313887685,6072.30336060802
6003.018183636784,7993.339221043462,4053.096169321476,4028.220099443681,9590.411363881527,4787.129467852877,5987.84893306261,5974.9150857891655,7923.880671454629,6257.484303055232
5489.841722533412,7705.601134565753,5243.293115675628,5260.143061760557,9115.911313933377,7992.796188816068,10938.97278387725,10514.234628364999,7568.81424860752,10649.377954990034
7359.994604611224,10146.934285567844,9487.60115032995,6333.027133388193,10965.663462630922,5878.8726498550095,9820.52295726412,7159.830356252159,8527.4123809224,8804.57640646562
8614.420486503483,9736.030462204468,6756.698266691503,10909.656668800335,11022.04159783051,9912.797726830779,10907.547992716076,9583.355203764953,14183.609722825437,15574.637257272581
12085.236515559183,14267.266452672251,27108.209770920348,20953.17138671626,25612.3005766213,16475.466738213334,16196.714857809013,16039.06701242014,13510.28675088901,27486.983703516427
19942.110019710064,15607.531372810357,25588.285689475782,16102.587258431302,17041.65312717643,19151.623208272253,9922.400251316309,11288.889478042902,15381.691751699174,14615.225013718895
14221.581678695582,14947.012839927453,13134.08192272461,18508.878920636475,18750.196931247247,16415.23175559162,15924.437052075575,14054.1249291525,20601.695543841106,12302.95329756903
23367.824915058645,13906.149802273421,12887.040359208253,17337.760754669343,14334.872710018704,17651.51580509602,16268.044749980509,13422.48402152692,15261.283859695124,13998.427759764616
15888.087460543253,13839.833029104242,17148.005071087446,15436.265858215656,15759.69803967835,14642.8085431258,16621.357606073867,22497.591504845637,11996.172599257938,17348.9544389118
15024.949369695378,16278.90095867021,18508.03046628278,23033.006417049764,14176.153652613795,15891.080624856164,14194.648785263178,15891.080624856164,14176.153652613799,23033.006417049764
10753.230654740932,16655.075634426947,24206.533497565386,17348.9544389118,11996.17259925793,22497.591504845637,16621.35760607387,14642.808543125795,15759.69803967835,15436.26585821565
18205.25968013422,10917.556495806597,19438.422150994928,13998.427759764614,15261.283859695124,13422.484021526921,16268.04474998051,17651.515805096024,14334.872710018702,17337.760754669343
16627.415857701348,14012.326251191027,17600.86996064283,12302.95329756903,20601.695543841102,14054.124929152502,15924.437052075577,16415.23175559162,18750.19693124724,18508.878920636478
14316.130668591364,22597.61112721477,12438.007263324793,14615.225013718897,15381.691751699174,11288.889478042896,9922.40025131631,19151.62320827225,17041.653127176443,16102.587258431304
19681.266316936435,15923.700791180927,15985.268176768064,27486.983703516427,13510.286750889003,16039.067012420137,16196.714857809004,16475.466738213334,25612.3005766213,20953.171386716265
19500.3842776674,28624.188991217336,22917.727611722086,15574.637257272576,14183.609722825437,9583.355203764948,10907.547992716083,9912.797726830779,11022.04159783051,10909.656668800335
8118.670712067152,14965.31788613188,7194.047881504689,8804.576406465618,8527.412380922398,7159.830356252159,9820.522957264122,5878.872649855005,10965.663462630924,6333.027133388201
7860.487452654331,8366.439853494228,7573.843314682355,10649.37795499003,7568.814248607519,10514.234628365002,10938.972783877247,7992.79618881606,9115.911313933379,5260.143061760554
7669.881156562875,7733.074387494634,4897.102881228836,6257.484303055232,7923.880671454627,5974.915085789163,5987.848933062614,4787.129467852869,9590.411363881523,4028.220099443681
8343.395334219014,5613.3032972111105,3209.0700895682635,6072.3033606080235,8303.979313887687,4496.391523125212,6486.5439854454535,6738.0618367775705,5521.904703259998,5484.14205990282
4673.8141849528065,6398.610103369244,4457.107241889785,7903.315621286248,5803.251089332361,7631.353659300069,7012.175393708982,8637.703218634972,4165.77336680007,7021.016946223518
3824.8491449869566,4903.570164004972,7189.7653737825485,4838.096379147225,3909.341118413831,4566.813329035965,5875.222747679403,3124.475151631848,4542.428956052117,5153.805944772137
3554.246025539822,3907.0566207590177,6686.923664995731,4641.666124205692,4950.518270897658,4832.782683881119,7613.3467414771985,5031.695988477938,6156.685186213267,4407.6322244911835
6443.135890160932,4083.5000556840982,4848.894645864185,5573.012754408243,5273.648077267626,5082.591204330235,4963.058014368268,5735.3972719240455,5071.749894136902,5909.8241282742965
4036.219080055984,4678.144315075064,7186.780270461063,5989.404291729937,9800.019445716332,5215.686371785295,9613.048445908777,9395.965486902705,9200.268291362074,9376.609428018046
