8,24,888,30,0,346,1023,929
9,26,889,29,1,0,0,82
10,27,889,30,3,23,89,166
10,27,889,28,3,344,1023,919
10,27,893,30,2,0,0,82
11,24,893,31,3,76,240,285
10,24,891,33,0,346,1023,935
10,25,891,32,0,0,0,99
8,25,892,27,0,187,601,551
12,23,896,28,2,323,1009,898
13,22,896,27,1,93,300,341
9,24,898,27,3,342,1023,930
9,24,894,28,2,0,0,66
11,23,895,27,0,103,308,344
8,24,894,28,1,332,1023,908
8,26,892,30,2,11,62,166
8,23,894,28,3,323,1023,872
10,25,894,28,1,114,335,395
10,24,891,34,1,226,728,646
9,26,893,31,2,270,820,733
10,27,893,28,1,80,262,305
10,23,895,27,0,347,1023,937
11,22,894,26,0,0,0,116
9,24,894,25,2,251,800,693
11,22,891,31,2,294,928,625
9,23,898,29,0,107,313,484
9,25,898,28,2,337,1023,1023
8,22,891,967,1,14,68,93
11,22,895,968,0,316,1023,966
10,23,895,971,0,0,0,3
7,24,893,968,2,70,225,388
8,23,896,982,2,348,1023,1023
10,23,892,978,0,39,130,314
9,22,895,974,0,345,1023,1023
11,25,895,975,1,50,178,361
10,24,900,975,0,340,1023,1023
11,26,896,975,0,116,375,508
10,23,896,976,0,312,962,966
11,24,896,973,3,136,436,542
9,23,899,975,2,298,934,936
8,23,893,976,0,95,308,443
9,23,895,975,1,342,1023,1023
10,26,893,975,3,62,207,364
10,27,895,975,1,338,1023,1016
6,24,891,977,2,130,421,521
10,25,890,974,2,325,1007,992
8,22,893,976,3,148,476,555
8,22,892,973,3,321,999,976
8,23,890,975,1,60,199,330
11,24,892,972,5,344,1023,879
11,25,889,38,3,32,99,135
9,23,888,20,2,343,1023,1023
9,23,890,20,2,0,0,0
11,24,886,19,0,0,0,0
10,22,886,20,2,116,374,370
10,22,890,973,1,319,1015,916
9,22,890,967,2,132,434,493
11,25,888,970,3,320,1006,1020
10,24,893,970,1,203,662,730
8,24,894,968,0,204,629,713
10,25,889,970,3,165,534,620
8,23,888,966,3,274,851,861
9,24,889,968,3,126,415,526
9,22,888,968,0,321,1008,991
9,25,889,968,0,89,288,420
8,22,890,967,2,339,1023,1010
9,24,889,972,0,57,193,341
8,25,892,967,3,344,1023,1008
8,23,895,968,2,25,92,264
10,25,891,968,1,346,1023,980
7,23,892,969,0,0,0,138
8,22,890,968,1,191,586,610
8,22,889,968,3,308,946,905
8,23,888,968,3,88,286,395
10,23,891,968,0,345,1023,991
11,25,888,969,2,57,189,309
10,23,891,969,2,338,1023,908
11,25,897,934,3,76,229,289
10,24,893,47,0,326,1023,1007
10,23,897,37,1,82,275,298
9,21,901,981,3,339,1023,1023
9,23,902,980,1,50,178,158
9,22,901,976,0,344,1023,1023
9,22,895,979,1,14,74,247
9,24,897,975,2,335,1023,1023
9,21,901,977,2,0,0,144
9,22,905,974,2,168,563,613
8,26,908,974,2,299,952,920
7,26,915,973,2,80,272,342
9,23,921,973,1,340,1023,965
11,25,922,973,3,0,14,123
12,24,918,977,2,340,1023,934
12,24,926,979,1,0,0,53
10,24,927,978,0,157,512,483
12,22,930,975,1,283,886,799
12,27,925,974,2,173,566,518
10,24,924,975,2,267,807,723
12,24,925,975,3,188,620,557
14,24,925,974,0,236,706,653
12,23,925,976,1,210,674,588
12,23,922,975,0,209,617,563
14,25,916,974,0,234,724,599
9,24,912,40,3,203,546,0
9,24,902,18,2,119,116,6
9,25,908,32,2,408,1023,994
11,25,916,45,5,131,251,246
10,25,910,961,3,277,794,748
9,23,906,962,2,184,426,402
9,24,906,963,2,254,665,579
10,31,902,960,2,336,907,790
9,26,907,961,0,185,535,486
8,23,904,965,1,325,980,716
10,25,904,29,3,79,243,335
11,24,906,975,0,335,1023,957
9,23,906,38,2,35,141,113
10,25,908,34,2,339,1023,967
11,25,898,31,1,0,0,149
9,27,901,31,3,151,475,534
10,27,892,35,0,354,1023,1006
10,25,898,33,0,122,346,321
7,27,908,922,3,330,1015,1018
10,25,903,43,2,115,397,403
10,24,903,44,2,320,1014,750
10,27,903,45,3,86,275,323
11,24,905,49,4,345,1023,975
9,23,903,60,2,0,15,164
9,23,901,51,2,256,821,736
9,24,906,936,2,298,920,855
8,24,903,50,2,101,322,320
11,25,899,882,3,334,1023,1023
10,25,904,38,2,115,376,302
10,23,907,931,3,328,1018,985
