835
407
928
321
959
129
672
770
455
919
358
955
174
723
697
501
911
407
932
327
962
133
668
784
448
919
342
947
141
691
663
355
854
288
936
65
892
132
91
1023
335
1023
285
1023
169
800
967
245
990
81
213
941
31
300
1023
222
911
0
253
1023
291
1023
2
1023
479
609
991
366
1023
145
762
848
518
1016
286
974
102
293
836
0
137
974
73
303
965
46
399
901
275
1021
221
995
73
478
1004
76
819
71
301
1023
140
742
947
504
1023
514
1015
489
950
278
906
69
532
791
119
862
30
285
999
186
781
873
264
844
32
685
642
437
868
75
689
545
442
873
181
912
0
189
827
11
222
1015
89
435
1023
468
1023
522
1023
520
1008
272
932
27
461
971
429
1018
441
1023
271
511
1023
528
1018
488
868
216
1023
229
986
0
231
924
87
506
799
302
923
87
684
939
716
1023
312
1023
217
628
988
385
987
5
248
916
330
994
0
193
930
0
412
935
210
936
0
368
1009
745
1023
488
1023
382
1023
286
949
318
617
668
275
915
94
881
88
309
875
279
996
0
331
902
217
941
11
567
976
249
1023
248
564
1023
557
958
192
845
52
737
675
477
891
357
1023
367
1023
182
988
86
271
1023
282
1020
57
542
791
143
979
99
381
1023
115
579
949
320
978
2
289
889
0
353
879
191
845
20
320
1023
237
1023
132
582
739
235
900
98
468
1023
413
1023
302
983
332
537
636
329
1010
362
910
88
971
0
133
971
166
413
1023
379
1023
174
653
977
369
893
0
392
998
361
1023
190
932
0
236
958
0
271
927
0
104
998
157
611
833
225
1011
299
1023
163
830
857
542
1022
556
996
328
887
41
688
509
455
889
207
1012
0
304
941
97
774
652
601
877
237
1023
257
1023
188
853
801
512
953
318
928
96
665
576
403
925
340
876
172
913
0
179
950
0
299
967
264
1023
104
605
997
385
1023
241
1023
22
489
895
108
973
0
221
953
24
634
1016
617
1023
602
1014
597
971
426
899
185
766
20
627
959
248
937
0
308
913
213
998
0
204
943
0
195
1023
106
589
1023
431
955
252
1011
166
921
0
13
342
951
0
402
1023
498
1023
527
1020
464
929
284
1001
186
1023
117
946
82
92
847
118
306
977
348
1023
192
1023
25
437
964
250
923
0
74
925
201
467
1023
453
1023
396
1015
170
961
0
233
936
83
871
747
591
990
382
995
333
1023
254
1023
380
931
860
599
1023
592
991
425
928
81
710
0
172
927
0
276
903
172
980
0
328
987
360
1023
95
629
933
208
937
0
351
999
349
994
98
687
982
425
1023
375
1023
198
972
235
578
750
302
835
204
924
0
388
918
259
1019
173
1007
154
949
980
501
1023
403
1023
303
1002
151
524
797
153
813
1
387
1023
482
979
235
989
13
693
629
406
931
233
1023
106
526
801
195
968
0
438
1021
451
1023
490
1023
552
1013
596
1003
420
953
262
901
9
442
895
338
1010
176
1023
255
1023
274
520
1023
414
1023
326
1023
184
601
853
189
803
0
355
893
242
941
24
722
711
573
974
348
1023
541
1023
526
930
211
957
120
951
461
633
788
327
1004
393
924
363
1023
387
1023
296
995
355
602
927
141
920
40
483
870
96
911
0
143
953
0
147
988
4
112
862
344
610
738
454
982
286
981
44
529
1023
553
1001
604
990
299
999
0
186
997
0
180
1023
169
985
2
0
337
970
114
966
3
106
1014
80
485
1023
493
1019
540
1014
568
971
252
930
0
363
861
237
1009
157
1019
227
920
986
497
1023
413
1023
329
1023
234
643
986
430
1023
352
1023
258
809
798
586
999
481
1014
679
200
914
0
467
502
788
0
251
803
579
298
890
0
390
595
715
15
459
380
894
0
303
933
676
208
952
0
452
676
899
181
854
262
1023
87
950
124
956
473
636
838
42
578
470
993
24
584
584
840
0
285
887
658
377
928
28
964
0
468
602
862
99
600
397
923
0
387
588
1005
67
1004
217
946
658
491
1023
24
724
265
969
0
526
664
977
168
910
292
1023
273
1023
644
349
864
0
340
729
905
38
551
658
932
108
747
174
873
0
390
849
775
282
1023
219
1023
652
426
897
0
496
440
922
62
585
625
865
25
542
340
1013
0
623
576
1023
63
790
433
996
0
378
690
688
93
786
129
887
296
1023
142
1023
383
508
779
143
869
128
938
324
1023
272
1023
935
307
1023
138
949
202
821
307
976
36
434
221
790
0
447
404
1021
264
767
1023
46
633
144
978
0
462
630
834
108
871
290
1023
128
945
135
796
236
899
0
479
476
915
0
274
934
722
432
1023
317
1023
344
1023
279
1023
694
486
977
0
324
368
656
23
766
62
527
414
903
18
500
644
939
157
1023
217
962
507
1023
140
919
40
393
438
630
0
359
638
717
96
738
0
370
890
655
462
1023
76
1023
289
994
324
1023
226
963
307
375
772
32
492
345
835
0
295
898
740
313
988
0
454
546
916
126
831
245
1023
88
957
238
889
578
363
995
7
457
710
788
69
524
516
920
16
476
684
845
157
769
141
951
0
468
592
972
94
702
464
998
0
373
740
786
234
1021
225
1023
623
435
907
0
353
625
740
162
1023
111
951
74
523
294
913
0
314
827
754
183
1023
221
1023
427
986
811
530
1023
194
982
202
696
521
999
25
437
0
556
407
895
0
336
818
736
242
1023
212
1023
397
520
793
153
709
306
1023
151
1023
283
1023
863
185
921
0
326
703
767
206
1023
212
1023
922
580
1023
144
913
216
795
324
1004
122
762
317
601
769
90
500
486
832
0
287
917
701
309
1023
44
1023
143
1023
442
752
814
157
954
0
352
699
714
164
1023
114
1023
216
821
559
1023
129
895
222
776
343
989
0
388
163
697
0
399
693
731
172
987
0
373
815
784
167
897
0
393
848
931
300
1023
183
1023
226
852
565
373
960
41
664
535
982
0
297
872
665
334
1023
156
1023
264
951
532
392
941
85
587
609
863
0
395
650
775
84
489
550
953
131
732
470
1019
0
509
414
879
0
291
927
856
490
1023
231
1023
242
1023
523
774
811
187
804
0
362
669
710
290
1023
100
874
87
573
382
861
0
302
752
652
339
1023
129
1015
213
888
606
426
928
39
668
606
1005
104
857
278
1023
125
917
120
618
49
683
19
638
204
1002
40
1010
165
1023
419
709
802
145
955
0
479
729
763
212
1023
60
608
206
993
0
594
680
992
226
1023
265
774
544
1023
129
892
197
617
450
779
0
235
771
698
290
1023
185
1023
255
918
569
395
922
0
378
799
794
235
1023
90
1015
258
967
657
465
1023
36
726
221
962
0
429
527
947
141
1023
190
890
511
1023
132
867
0
228
803
605
379
1012
107
1023
152
1023
218
805
447
1019
67
714
0
299
825
636
253
1023
85
1023
219
1023
704
723
629
0
651
284
921
0
566
781
1023
220
858
443
1023
231
1023
